Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Percentage,Cost Price,Year Month
CA-2015-149587,2015-01-31,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3.0,0.0,16.5354,30.999999999999993,36.80460000000001,2015-01
CA-2015-149587,2015-01-31,12/16/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2.0,0.0,16.1504,49.00000000000001,16.8096,2015-01
US-2017-109484,2017-11-06,11/12/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,55147.14341300722,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,230.86443466370207,3.7907726514730404,0.7,27.61404870483602,11.961153195840291,203.25038595886605,2017-11
CA-2017-161018,2016-09-05,11/11/2017,Second Class,PN-18775,William Brown,Home Office,United States,New York City,California,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7.0,0.0,40.5426,42.0,55.9874,2016-09
CA-2017-157833,2017-06-17,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3.0,0.2,17.9592,35.0,33.3528,2017-06
CA-2016-149223,2016-09-06,9/11/2016,Standard Class,WB-21850,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,3.7907726514730404,0.0,22.5852,29.000000000000004,55.294799999999995,2016-09
CA-2016-158568,2016-08-29,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7.0,0.2,22.6184,35.0,42.005599999999994,2016-08
CA-2016-158568,2016-08-29,9/2/2016,Standard Class,RB-19465,Rick Bensley,Consumer,United States,Chicago,Illinois,55147.14341300722,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,0.2,-10.7973,-11.25,106.7733,2016-08
CA-2016-158568,2016-08-29,12/16/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3.0,0.15568982768204562,-3.0396,-170.0,4.8276,2016-08
CA-2016-129903,2016-12-01,12/4/2016,Second Class,WB-21850,William Brown,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Binders,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4.0,0.0,11.7208,49.0,12.199200000000001,2016-12
CA-2017-100111,2015-11-13,12/16/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,New York City,Colorado,80013.0,West,OFF-PA-10001970,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6.0,0.2,-26.8758,-11.250000000000002,265.7718,2015-11
US-2015-156867,2015-11-13,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.7907726514730404,0.2,-3.8385,-3.75,106.1985,2015-11
US-2015-156867,2015-11-13,12/16/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3.0,0.7,-25.8174,-70.0,62.6994,2015-11
CA-2017-100111,2017-11-23,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8.0,0.2,17.6016,23.750000000000004,56.51039999999999,2017-11
CA-2017-119004,2017-11-23,12/16/2015,Standard Class,JM-15250,William Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Staple envelope,27.992,1.0,0.2,27.61404870483602,98.64978817103464,0.3779512951639816,2017-11
CA-2017-119004,2017-11-23,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,55147.14341300722,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,230.86443466370207,1.0,0.15568982768204562,1.0738,0.46512144738283046,229.79063466370206,2017-11
CA-2015-129476,2015-10-15,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Binders,Staple envelope,339.96,5.0,0.2,67.992,20.000000000000004,271.96799999999996,2015-10
CA-2017-146780,2017-12-25,12/16/2015,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.9096,25.999999999999996,31.050400000000003,2017-12
CA-2016-128867,2016-11-03,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,Staple envelope,230.86443466370207,2.0,0.0,22.788,9.870727829167388,208.07643466370206,2016-11
CA-2016-128867,2016-11-03,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,3.7907726514730404,0.0,13.3476,49.00000000000001,13.892399999999999,2016-11
CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001970,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14.0,0.2,14.5348,36.25000000000001,25.561199999999996,2014-08
CA-2014-115259,2014-08-25,12/16/2015,Second Class,RC-19960,William Brown,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2.0,0.2,1.652,35.0,3.0679999999999996,2014-08
CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Staple envelope,23.976,3.0,0.2,7.4925,31.25,16.4835,2014-08
CA-2014-115259,2014-08-25,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Binders,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.15568982768204562,44.0316,33.75,86.4324,2014-08
CA-2015-110457,2016-09-05,12/16/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3.0,0.0,165.3813,21.000000000000004,622.1487,2016-09
US-2015-136476,2015-04-05,12/16/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,Staple envelope,157.794,1.0,0.7,-115.7156,-73.33333333333333,273.5096,2015-04
CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,William Brown,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,230.86443466370207,3.0,0.0,18.3456,7.946481677320222,212.51883466370208,2016-06
CA-2016-103730,2016-06-12,6/15/2016,First Class,WB-21850,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,Staple envelope,30.84,4.0,0.0,13.878,45.0,16.962,2016-06
CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Binders,"Companion Letter/Legal File, Black",226.56,6.0,0.15568982768204562,63.4368,27.999999999999996,163.1232,2016-06
CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9.0,0.0,51.759,45.0,63.260999999999996,2016-06
CA-2016-103730,2016-06-12,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,California,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,230.86443466370207,7.0,0.0,19.7316,8.546834001843042,211.13283466370206,2016-06
US-2014-152030,2016-09-05,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Binders,Global Deluxe High-Back Manager's Chair,600.558,3.0,0.3,-8.5794,-1.4285714285714286,609.1374,2016-09
US-2014-134614,2014-09-20,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,55147.14341300722,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6.0,0.5,-407.682,-66.0,1025.382,2014-09
US-2017-107272,2016-09-05,11/12/2017,Standard Class,WB-21850,Troy Staebel,Consumer,United States,Phoenix,Arizona,55147.14341300722,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",230.86443466370207,2.0,0.7,-1.8308,-0.7930195063033022,232.69523466370208,2016-09
US-2017-107272,2017-11-05,11/12/2017,Standard Class,WB-21850,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7.0,0.15568982768204562,30.499,12.5,213.493,2017-11
US-2016-125969,2016-11-06,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Binders,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602,-11.249999999999998,90.58420000000001,2016-11
US-2016-125969,2016-11-06,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10001970,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3.0,0.0,27.61404870483602,11.575305459773649,210.94595129516398,2016-11
US-2017-164147,2017-02-02,2/5/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Office Supplies,Binders,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5.0,0.4,-11.994,-20.0,71.964,2017-02
US-2017-164147,2017-02-02,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Binders,Xerox 1916,78.304,2.0,0.2,29.364,37.5,48.94,2017-02
US-2017-164147,2017-02-02,2/5/2017,First Class,WB-21850,William Brown,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9.0,0.2,6.9732,32.5,14.4828,2017-02
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3.0,0.0,27.61404870483602,137.7946542157486,-7.57404870483602,2016-10
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.0,0.0,16.6568,47.0,18.783199999999997,2016-10
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4.0,0.0,3.456,30.0,8.064,2016-10
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,230.86443466370207,3.7907726514730404,0.0,1.9698,0.8532280006097033,228.89463466370208,2016-10
CA-2016-145583,2016-09-05,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,230.86443466370207,3.0,0.2,26.6616,11.548595624457136,204.20283466370208,2016-09
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,WB-21850,Lena Creighton,Consumer,United States,Roseville,California,55147.14341300722,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,0.0,18.4464,28.000000000000004,47.4336,2016-10
CA-2016-145583,2016-10-13,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14.0,0.0,20.6976,48.00000000000001,22.422399999999996,2016-10
CA-2016-110366,2016-09-05,9/7/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Binders,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,0.2,10.35,12.5,72.45,2016-09
CA-2017-100111,2017-09-18,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,0.0,2.3814,27.0,6.4386,2017-09
CA-2017-106180,2017-09-18,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.7907726514730404,0.0,5.1042,47.0,5.7558,2017-09
CA-2017-106180,2016-09-05,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,California,94122.0,West,OFF-PA-10004327,Office Supplies,Binders,Xerox 1911,143.7,3.0,0.0,68.976,48.00000000000001,74.72399999999999,2016-09
CA-2017-155376,2017-12-22,12/16/2015,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,New York City,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,230.86443466370207,3.0,0.0,27.61404870483602,11.961153195840291,203.25038595886605,2017-12
CA-2015-110744,2016-09-05,9/12/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7.0,0.0,27.61404870483602,4.109661527962142,644.3159512951639,2016-09
CA-2014-110072,2014-10-22,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,0.2,12.9096,13.749999999999998,80.97840000000001,2014-10
CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,New York City,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Binders,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45,11.0,0.0,27.61404870483602,7.1827412419914225,356.83595129516397,2016-12
CA-2017-100111,2016-12-05,12/9/2016,Standard Class,JE-16165,Justin Ellison,Consumer,United States,Franklin,California,55147.14341300722,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.0,0.0,5.9988,4.0,143.9712,2016-12
CA-2016-114489,2016-12-05,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,55147.14341300722,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8.0,0.0,585.552,30.000000000000004,1366.288,2016-12
CA-2016-114489,2016-12-05,12/16/2015,Standard Class,JE-16165,Justin Ellison,Corporate,United States,New York City,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5.0,0.0,80.6285,47.0,90.92150000000001,2016-12
CA-2016-158834,2016-03-13,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5.0,0.2,17.766,11.25,140.154,2016-03
CA-2016-158834,2016-03-13,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-PA-10001970,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184,2.0,0.2,15.2388,7.5,187.9452,2016-03
CA-2015-124919,2015-05-31,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,3.7907726514730404,0.0,26.271,45.0,32.109,2015-05
CA-2015-124919,2015-05-31,6/2/2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392,46.0,56.980799999999995,2015-05
CA-2017-100111,2015-05-31,6/2/2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,55147.14341300722,West,OFF-ST-10001590,Office Supplies,Binders,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.0,0.0,21.0288,26.0,59.85119999999999,2015-05
CA-2015-118948,2015-05-28,12/16/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,55147.14341300722,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.0,0.0,27.61404870483602,416.5014887607243,-20.98404870483602,2015-05
CA-2014-104269,2014-03-01,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,California,98115.0,West,FUR-CH-10004063,Office Supplies,Chairs,Global Deluxe High-Back Manager's Chair,230.86443466370207,2.0,0.2,51.4764,22.297241268446204,179.38803466370206,2014-03
CA-2016-114104,2016-11-20,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,55147.14341300722,West,OFF-PA-10001970,Office Supplies,Binders,Avery 519,14.62,2.0,0.15568982768204562,27.61404870483602,188.87858211242147,-12.99404870483602,2016-11
CA-2016-114104,2016-11-20,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Binders,Avaya 5420 Digital phone,944.93,7.0,0.0,236.2325,25.0,708.6975,2016-11
CA-2016-162733,2016-09-05,5/12/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.0,0.0,2.691,44.99999999999999,3.2890000000000006,2016-09
CA-2015-119697,2015-12-28,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2.0,0.2,1.3596,2.5,53.0244,2015-12
CA-2016-154508,2016-11-16,12/16/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-PA-10001970,Office Supplies,Envelopes,Staple envelope,28.4,5.0,0.0,13.348,47.0,15.051999999999998,2016-11
CA-2016-113817,2016-09-05,11/11/2016,Standard Class,MJ-17740,William Brown,Consumer,United States,Seattle,Washington,55147.14341300722,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,0.15568982768204562,9.688,35.0,17.991999999999997,2016-09
CA-2017-100111,2014-09-08,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,New York City,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,Staple envelope,9.936,3.0,0.2,2.7324,27.500000000000004,7.2036,2014-09
CA-2014-139892,2014-09-08,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,California,78207.0,Central,OFF-PA-10001970,Technology,Binders,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8.0,0.4,-1359.992,-16.666666666666664,9519.944,2014-09
